timestamp,c,h,l,o
2020-05-13T07:00:00Z,42.2283465253,42.3901452764,42.2162859346,42.3901452764
2020-05-13T08:00:00Z,42.1912276116,42.2066974271,42.1047395623,42.1865515474
2020-05-13T09:00:00Z,42.4117306603,42.4117306603,42.2314477506,42.2588836436
2020-05-13T10:00:00Z,42.3878243543,42.4271582995,42.2729219301,42.4271582995
2020-05-13T11:00:00Z,42.4208635235,42.4898650041,42.3677580961,42.3677580961
2020-05-13T12:00:00Z,42.6180536612,42.6366348586,42.3311680475,42.4101749027
2020-05-13T13:00:00Z,42.5659941276,42.6185492131,42.4980601393,42.6160152044
2020-05-13T14:00:00Z,42.6392253532,42.9418886942,42.5551060381,42.6114302845
2020-05-13T15:00:00Z,42.943873656,43.0701815522,42.7181985236,42.7181985236
2020-05-13T16:00:00Z,42.8340203994,43.0927354596,42.7526546137,43.0885774875
2020-05-13T17:00:00Z,42.8944481756,42.8980287077,42.6885155268,42.7991402746
2020-05-13T18:00:00Z,42.8064649509,43.0439688249,42.8064649509,42.9966919701
2020-05-13T19:00:00Z,42.943748111,42.9849738788,42.807770687,42.807770687
2020-05-13T20:00:00Z,42.8756135729,43.0859773394,42.8537161797,42.8537161797
2020-05-13T21:00:00Z,43.5482799168,43.5482799168,42.9259195085,42.9259195085
2020-05-13T22:00:00Z,43.0896251128,43.4699755129,43.0896251128,43.4699755129
2020-05-13T23:00:00Z,43.1199111439,43.2111290468,43.0413263969,43.2111290468
2020-05-14T00:00:00Z,42.9991431667,43.1639804906,42.9991431667,43.0529810893
2020-05-14T01:00:00Z,42.7921278547,43.0918548457,42.7921278547,42.9634573696
2020-05-14T02:00:00Z,43.0780262302,43.0928509551,42.907192176,42.907192176
2020-05-14T03:00:00Z,42.8941344309,43.0518439985,42.790776528,43.0518439985
2020-05-14T04:00:00Z,42.7410521367,42.9145827861,42.689097197,42.8484291667
2020-05-14T05:00:00Z,42.6652780958,42.7809282571,42.4895379348,42.702072566
2020-05-14T06:00:00Z,42.8302300743,42.8302300743,42.6732256991,42.6902075787
2020-05-14T07:00:00Z,42.7902378216,42.9297070042,42.7167950827,42.78645553
2020-05-14T08:00:00Z,42.8257228858,42.8257228858,42.648826394,42.6948881403
2020-05-14T09:00:00Z,43.7954318836,43.8636038432,42.8899874371,42.8899874371
2020-05-14T10:00:00Z,43.8216452601,43.9591444692,43.6223681028,43.8217870503
2020-05-14T11:00:00Z,43.7372269333,43.9073889219,43.5757874068,43.8978288735
2020-05-14T12:00:00Z,43.591101475,43.8303461145,43.5739948075,43.7601171922
2020-05-14T13:00:00Z,43.5263278179,43.6963212259,43.4971544482,43.4971544482
2020-05-14T14:00:00Z,43.6812520175,43.8240365077,43.401811944,43.4456070869
2020-05-14T15:00:00Z,43.7950790182,43.7950790182,43.641365083,43.7007248272
2020-05-14T16:00:00Z,43.6506980038,43.8442279975,43.5373058946,43.8442279975
2020-05-14T17:00:00Z,43.3270694268,43.6073650705,43.3270694268,43.4581322164
2020-05-14T18:00:00Z,43.9236798213,43.9236798213,43.427202873,43.4364760307
2020-05-14T19:00:00Z,44.0280726851,44.0280726851,43.6778027878,43.7685810914
2020-05-14T20:00:00Z,44.0120595575,44.1854452939,43.8452815864,44.1340388349
2020-05-14T21:00:00Z,43.8081076693,44.0561293573,43.7635949052,43.9711258235
2020-05-14T22:00:00Z,44.1295596739,44.2000736637,43.8222556375,43.8234488755
2020-05-14T23:00:00Z,43.9453353481,44.075269519,43.9453353481,44.075269519
2020-05-15T00:00:00Z,43.9644462782,44.0640139835,43.8197177474,44.0085868447
2020-05-15T01:00:00Z,43.8508198479,43.9741813119,43.8146887177,43.9233166786
2020-05-15T02:00:00Z,43.1171896448,43.8142421458,43.1171896448,43.7499024861
2020-05-15T03:00:00Z,43.3134686199,43.4694720059,43.1166337967,43.1166337967
2020-05-15T04:00:00Z,42.9553779712,43.2796525751,42.9553779712,43.257366775
2020-05-15T05:00:00Z,43.0231915921,43.1466532327,42.9435254471,42.9562012569
2020-05-15T06:00:00Z,43.1574655645,43.1574655645,43.0431378803,43.052205521
2020-05-15T07:00:00Z,43.1574655645,43.1574655645,43.1574655645,43.1574655645
2020-05-15T08:00:00Z,43.2376786506,43.2932044764,43.046897283,43.1574655645
2020-05-15T09:00:00Z,43.2718086152,43.3254498736,43.1595891672,43.1893508444
2020-05-15T10:00:00Z,43.3285964803,43.3707856355,43.2236779814,43.265876782
2020-05-15T11:00:00Z,43.5902447242,43.7470057437,43.2937345875,43.3387744871
2020-05-15T12:00:00Z,43.3848902128,43.5957764913,43.3774610832,43.5326954132
2020-05-15T13:00:00Z,43.5075966459,43.5565457613,43.3576358489,43.3576358489
2020-05-15T14:00:00Z,43.5458002097,43.5986897603,43.493068115,43.493068115
2020-05-15T15:00:00Z,43.2180368555,43.4139951114,43.1767623497,43.3599039129
2020-05-15T16:00:00Z,43.245020783,43.3320287463,43.1683641936,43.2008044484
2020-05-15T17:00:00Z,43.2441020962,43.367304583,43.102627364,43.2383826651
2020-05-15T18:00:00Z,43.1839241733,43.3131103618,43.1839241733,43.2531994455
2020-05-15T19:00:00Z,42.8251543265,43.1934070847,42.7389321782,43.1934070847
2020-05-15T20:00:00Z,42.496020566,42.8687286749,42.4770381019,42.7678771223
2020-05-15T21:00:00Z,42.8238433767,42.8380346786,42.4699602613,42.5114209675
2020-05-15T22:00:00Z,43.0345799371,43.0345799371,42.8644019189,42.8644019189
2020-05-15T23:00:00Z,42.8560354045,43.1247739311,42.8560354045,43.1117702918
2020-05-16T00:00:00Z,43.1072451746,43.1314392044,42.6009021088,42.8087218185
2020-05-16T01:00:00Z,43.2389924864,43.3780369916,43.073869311,43.1032185958
2020-05-16T02:00:00Z,43.3765284946,43.3919104594,43.1886172828,43.267118714
2020-05-16T03:00:00Z,43.3568118633,43.4449860508,43.2941659438,43.3928493908
2020-05-16T04:00:00Z,43.6887201422,43.6887201422,43.3649116242,43.3649116242
2020-05-16T05:00:00Z,43.5790141245,43.7032854775,43.5560704244,43.6153009064
2020-05-16T06:00:00Z,43.4853007326,43.5613152111,43.3870466935,43.5133625736
2020-05-16T07:00:00Z,43.2419283994,43.5460482972,43.2174479078,43.5460482972
2020-05-16T08:00:00Z,43.3451885255,43.3451885255,43.0682109715,43.2215852418
2020-05-16T09:00:00Z,43.2778159376,43.3868258659,43.2545364656,43.35885523
2020-05-16T10:00:00Z,43.3894527717,43.4459150977,43.2894251501,43.2894251501
2020-05-16T11:00:00Z,43.364389784,43.4227426953,43.3171910353,43.4117931023
2020-05-16T12:00:00Z,43.6652705632,43.6652705632,43.3952057199,43.3952057199
2020-05-16T13:00:00Z,43.5076108384,43.6614366739,43.5076108384,43.6435293994
2020-05-16T14:00:00Z,43.2900641631,43.5646457791,43.2450676551,43.5475379461
2020-05-16T15:00:00Z,43.2520176623,43.3538579234,43.2287502196,43.3538579234
2020-05-16T16:00:00Z,43.2235495875,43.2235495875,43.0624217985,43.1854019321
2020-05-16T17:00:00Z,43.0654829748,43.3629025937,43.0654829748,43.1904339252
2020-05-16T18:00:00Z,43.0474703631,43.0689015445,43.0035149882,43.0235258482
2020-05-16T19:00:00Z,43.1600383825,43.1889174438,42.9994480328,43.0335548518
2020-05-16T20:00:00Z,43.294452904,43.294452904,43.1262644098,43.1488301228
2020-05-16T21:00:00Z,43.34361383,43.34361383,43.2073981017,43.2073981017
2020-05-16T22:00:00Z,43.3314399075,43.3776297302,43.2359893159,43.2478946802
2020-05-16T23:00:00Z,43.2128966229,43.2923275054,43.2128966229,43.2923275054
2020-05-17T00:00:00Z,43.3525160199,43.3600052107,43.0989066946,43.1544069167
2020-05-17T01:00:00Z,43.5425375075,43.5425375075,43.4081464093,43.4207511253
2020-05-17T02:00:00Z,43.3952385205,43.5128458993,43.3761354286,43.5128458993
2020-05-17T03:00:00Z,43.5122831593,43.5369115305,43.3674970051,43.4113469435
2020-05-17T04:00:00Z,43.455026487,43.5599137931,43.4343565704,43.5599137931
2020-05-17T05:00:00Z,43.5367271046,43.5367271046,43.4006324149,43.4548123904
2020-05-17T06:00:00Z,44.1193635432,44.1193635432,43.5029793845,43.5029793845
2020-05-17T07:00:00Z,44.1377526365,44.2168603475,44.1061603053,44.2168603475
2020-05-17T08:00:00Z,43.9462788648,44.2099931247,43.9188276247,44.209186644
2020-05-17T09:00:00Z,44.0339762089,44.1223444265,43.9356399419,43.9660089805
2020-05-17T10:00:00Z,44.1659782929,44.2035578505,44.0568678827,44.0568678827
2020-05-17T11:00:00Z,44.0696709439,44.1580755909,44.0567543959,44.14463382
2020-05-17T12:00:00Z,44.329750324,44.3352592197,43.9118234651,44.1109999243
2020-05-17T13:00:00Z,44.2319088633,44.299135009,44.1729604896,44.1729604896
2020-05-17T14:00:00Z,44.2634785382,44.2847988649,44.1873079135,44.2696901189
2020-05-17T15:00:00Z,44.2779326703,44.3310229245,44.2498669989,44.3015218048
2020-05-17T16:00:00Z,44.0904832633,44.3288155075,44.0904832633,44.244392815
2020-05-17T17:00:00Z,44.0551644707,44.1011449523,44.0246278388,44.0786706404
2020-05-17T18:00:00Z,43.9130335826,44.0326699265,43.8909228195,44.0292407456
2020-05-17T19:00:00Z,43.9098060555,43.9222598031,43.8723247118,43.9220942189
2020-05-17T20:00:00Z,43.9291427169,43.9914059698,43.8999606078,43.9548403609
2020-05-17T21:00:00Z,43.9324990812,44.0125153617,43.8951186753,43.947730705
2020-05-17T22:00:00Z,43.6921312673,43.8673986553,43.6597849156,43.8472331997
2020-05-17T23:00:00Z,43.6408354331,43.7488718709,43.5644193685,43.7076113158
2020-05-18T00:00:00Z,44.0076254306,44.0076254306,43.6368511685,43.6368511685
2020-05-18T01:00:00Z,44.3072153294,44.3072153294,43.9572597636,43.9626769147
2020-05-18T02:00:00Z,44.9005127571,44.9181178713,44.3864371224,44.3864371224
2020-05-18T03:00:00Z,45.5309620871,45.5503734507,44.9734440072,44.9734440072
2020-05-18T04:00:00Z,45.8567853497,46.2131358426,45.4813929441,45.5099212585
2020-05-18T05:00:00Z,45.7772044204,45.9759384868,45.7716341409,45.8967989521
2020-05-18T06:00:00Z,45.4872883884,45.7695968898,45.4872883884,45.7435344909
2020-05-18T07:00:00Z,45.3821067614,45.486127691,45.2872932851,45.320568486
2020-05-18T08:00:00Z,44.9681760148,45.5214410167,44.9681760148,45.3973459091
2020-05-18T09:00:00Z,44.7430802713,45.0079550375,44.7430802713,44.9166728397
2020-05-18T10:00:00Z,44.8371093502,44.862222701,44.7426480212,44.7426480212
2020-05-18T11:00:00Z,44.8381287052,44.8810030169,44.7460235152,44.8057468224
2020-05-18T12:00:00Z,44.8091421352,44.9024238377,44.7105828122,44.8786672824
2020-05-18T13:00:00Z,45.044937456,45.044937456,44.8283953962,44.8283953962
2020-05-18T14:00:00Z,45.3419440452,45.4293303736,45.0148150921,45.0148150921
2020-05-18T15:00:00Z,45.2249840522,45.3700307576,45.1562086321,45.3348523131
2020-05-18T16:00:00Z,44.9658992386,45.2554730896,44.9658992386,45.2224906185
2020-05-18T17:00:00Z,44.9048550641,45.0772818998,44.9048550641,44.9595884387
2020-05-18T18:00:00Z,44.9270888027,44.9570128558,44.8847988248,44.8847988248
2020-05-18T19:00:00Z,45.0913713541,45.0913713541,44.8604893789,44.9127617614
2020-05-18T20:00:00Z,45.0687229766,45.0781940288,44.9826276327,45.0369133998
2020-05-18T21:00:00Z,45.0057041029,45.077724919,44.9773501498,45.0613997991
2020-05-18T22:00:00Z,45.2581821461,45.2581821461,44.9630319901,44.9630319901
2020-05-18T23:00:00Z,45.201073971,45.2749591831,45.201073971,45.2673201648
2020-05-19T00:00:00Z,44.720787407,45.2121606697,44.720787407,45.2121606697
2020-05-19T01:00:00Z,44.7424062706,44.7424062706,44.6343627688,44.6343627688
2020-05-19T02:00:00Z,44.5435930652,44.7387366583,44.4457770662,44.7387366583
2020-05-19T03:00:00Z,44.3932896482,44.5609838908,44.3932896482,44.5609838908
2020-05-19T04:00:00Z,44.4407075242,44.6275391705,44.4407075242,44.4407999291
2020-05-19T05:00:00Z,44.5799898391,44.5799898391,44.43808997,44.5183469718
2020-05-19T06:00:00Z,44.7017562977,44.7824519309,44.6596295055,44.7824519309
2020-05-19T07:00:00Z,44.6296466842,44.6938144427,44.6146719951,44.6681075826
2020-05-19T08:00:00Z,45.147065942,45.1504383832,44.6258421556,44.6258421556
2020-05-19T09:00:00Z,45.2286521183,45.2667208186,45.1238159539,45.1889491765
2020-05-19T10:00:00Z,45.2126237439,45.3453912119,45.1647250725,45.2532514679
2020-05-19T11:00:00Z,45.2349644782,45.3314813859,45.1825268788,45.2368347746
2020-05-19T12:00:00Z,44.9040972825,45.0761678666,44.8568331866,45.0761678666
2020-05-19T13:00:00Z,45.0116715355,45.0116715355,44.8573423863,44.8893487942
2020-05-19T14:00:00Z,45.0573329507,45.0740285427,44.9472242149,45.0740285427
2020-05-19T15:00:00Z,44.8553239608,45.0399954852,44.8198563919,45.0399954852
2020-05-19T16:00:00Z,45.1114050547,45.13099877,44.8515171692,44.8521497445
2020-05-19T17:00:00Z,45.1327049186,45.1478657379,45.0743228552,45.13545701
2020-05-19T18:00:00Z,45.2070360559,45.2509402014,45.146437308,45.1495699094
2020-05-19T19:00:00Z,45.1381169847,45.2538955583,45.1381169847,45.2345110986
2020-05-19T20:00:00Z,45.0938569509,45.1147476965,44.9662362959,45.1013678722
2020-05-19T21:00:00Z,45.2589584055,45.2949312545,45.1391702104,45.1391702104
2020-05-19T22:00:00Z,45.2631717218,45.3283037749,45.1873737126,45.2219100859
2020-05-19T23:00:00Z,45.3836115033,45.3836115033,45.2341189607,45.3028716225
2020-05-20T00:00:00Z,45.7183031533,45.9276918835,45.386918364,45.386918364
2020-05-20T01:00:00Z,45.692686304,45.7889605476,45.692686304,45.7422877583
2020-05-20T02:00:00Z,45.5980250098,45.7116958572,45.530842817,45.7116958572
2020-05-20T03:00:00Z,45.670300457,45.7037605862,45.5638358269,45.5638358269
2020-05-20T04:00:00Z,45.6141456068,45.6464961474,45.5631607421,45.5631607421
2020-05-20T05:00:00Z,45.5736202877,45.6689056156,45.5421449201,45.6145216652
2020-05-20T06:00:00Z,45.3751908647,45.730854995,45.3751908647,45.5638349796
2020-05-20T07:00:00Z,45.4337613679,45.4373690849,45.323017797,45.323017797
2020-05-20T08:00:00Z,45.4974721202,45.5261953688,45.3908227822,45.4117277685
2020-05-20T09:00:00Z,45.5947496455,45.5947496455,45.3611448428,45.4817963073
2020-05-20T10:00:00Z,45.4333886806,45.5691897699,45.3832968799,45.5691897699
2020-05-20T11:00:00Z,45.363341004,45.4342983259,45.3471860514,45.4311179289
2020-05-20T12:00:00Z,45.5168801475,45.5335776558,45.3557900208,45.3557900208
2020-05-20T13:00:00Z,45.5824146991,45.5824146991,45.475623651,45.5212627216
2020-05-20T14:00:00Z,45.5501348744,45.6236514398,45.537759399,45.6220476077
2020-05-20T15:00:00Z,43.9999987108,45.4821101527,43.9999987108,45.4774213076
2020-05-20T16:00:00Z,43.7795850157,43.8915319443,43.7307139428,43.787510654
2020-05-20T17:00:00Z,44.068163354,44.0975433966,43.7701239282,43.7749904913
2020-05-20T18:00:00Z,44.1189511689,44.1277951911,43.9886899558,44.0755428337
2020-05-20T19:00:00Z,44.0811793549,44.1020448179,43.9780541035,44.0566308122
2020-05-20T20:00:00Z,44.2889128583,44.2889128583,44.05857577,44.0761440697
2020-05-20T21:00:00Z,44.130262256,44.2311754844,44.1281155269,44.2311754844
2020-05-20T22:00:00Z,44.1496281416,44.2084308729,44.0825674612,44.139816773
2020-05-20T23:00:00Z,44.151154496,44.2004313222,43.963257222,44.1863135926
2020-05-21T00:00:00Z,44.428445008,44.428445008,44.153190069,44.153190069
2020-05-21T01:00:00Z,44.2694352668,44.4353192561,44.2694352668,44.4181273977
2020-05-21T02:00:00Z,44.0786916205,44.2899246213,44.0786916205,44.2899246213
2020-05-21T03:00:00Z,44.1021080814,44.1906716358,44.0534041586,44.0858542631
2020-05-21T04:00:00Z,44.0430300006,44.1122617517,43.9237295876,44.0863156045
2020-05-21T05:00:00Z,44.0937286714,44.1274202205,44.0149477132,44.0149477132
2020-05-21T06:00:00Z,44.1437685034,44.1437685034,43.994852995,44.0946733105
2020-05-21T07:00:00Z,44.0407678582,44.1520279411,44.0407678582,44.1141854917
2020-05-21T08:00:00Z,43.7142867705,44.2453816632,43.7142867705,44.0849641318
2020-05-21T09:00:00Z,43.7469311156,43.8347131813,43.6712624124,43.6712624124
2020-05-21T10:00:00Z,43.75932402,43.7655241595,43.6305267342,43.6732207678
2020-05-21T11:00:00Z,43.8561459824,43.8561459824,43.7237460197,43.7596471023
2020-05-21T12:00:00Z,43.8273265379,43.8954715241,43.7426513673,43.8954715241
2020-05-21T13:00:00Z,43.6588907779,43.9270304801,43.6582680058,43.8029394422
2020-05-21T14:00:00Z,42.3240682435,43.7026345911,42.3240682435,43.7026345911
2020-05-21T15:00:00Z,42.7034336275,42.7956943542,42.3634169495,42.3729979514
2020-05-21T16:00:00Z,42.6778905909,42.9927652561,42.6307190286,42.6307190286
2020-05-21T17:00:00Z,42.5607974585,42.7006570703,42.5607974585,42.7006570703
2020-05-21T18:00:00Z,42.0114777621,42.5083713444,42.0114777621,42.5003698235
2020-05-21T19:00:00Z,42.612913796,42.6214333747,41.9523917532,41.9523917532
2020-05-21T20:00:00Z,42.5888930356,42.6720613716,42.4863623016,42.6720613716
2020-05-21T21:00:00Z,42.5948872086,42.6827949411,42.5853696935,42.5853696935
2020-05-21T22:00:00Z,42.9433304238,43.0127232581,42.6219377492,42.6219377492
2020-05-21T23:00:00Z,42.7427016799,42.9935948613,42.7071500769,42.9331715917
2020-05-22T00:00:00Z,42.6329449161,42.7072226333,42.5158218999,42.7072226333
2020-05-22T01:00:00Z,42.8234267455,42.8269904287,42.66380602,42.66380602
2020-05-22T02:00:00Z,42.8190439644,42.8344895081,42.6904465325,42.8093752217
2020-05-22T03:00:00Z,42.5915729538,42.780018753,42.5915729538,42.780018753
2020-05-22T04:00:00Z,42.6703879479,42.7596889301,42.5941201089,42.5941201089
2020-05-22T05:00:00Z,42.7149567914,42.776000801,42.686570073,42.686570073
2020-05-22T06:00:00Z,43.2617215738,43.2690034613,42.758594157,42.7586417484
2020-05-22T07:00:00Z,43.3761670829,43.4300831465,43.2271109772,43.3659407255
2020-05-22T08:00:00Z,43.3778972477,43.4317735776,43.2788843609,43.343641176
2020-05-22T09:00:00Z,43.5126355792,43.5126355792,43.3146459313,43.405624493
2020-05-22T10:00:00Z,43.7690929996,43.8069251248,43.5745691469,43.5745691469
2020-05-22T11:00:00Z,43.7588523606,43.808904108,43.6616539779,43.808904108
2020-05-22T12:00:00Z,43.8494574698,43.8891229719,43.7632512755,43.7924120869
2020-05-22T13:00:00Z,43.6028105538,43.8101966033,43.5127915481,43.8101966033
2020-05-22T14:00:00Z,43.6651510214,43.7425776118,43.5840246089,43.5840246089
2020-05-22T15:00:00Z,43.808668693,43.842109367,43.6686693844,43.6686693844
2020-05-22T16:00:00Z,44.0670764464,44.0670764464,43.8384401834,43.863775871
2020-05-22T17:00:00Z,43.9976606712,44.0986422088,43.9502133851,44.0727716008
2020-05-22T18:00:00Z,44.0284345501,44.1963424611,44.0244155883,44.0246519713
2020-05-22T19:00:00Z,44.1144890068,44.2215621243,44.0363551425,44.0363551425
2020-05-22T20:00:00Z,44.5164131165,44.5164131165,44.0083556236,44.1430093237
2020-05-22T21:00:00Z,44.4148209377,44.5556688773,44.3172268982,44.4828240121
2020-05-22T22:00:00Z,44.4111912024,44.4949074188,44.388438869,44.4949074188
2020-05-22T23:00:00Z,44.2091324797,44.3995191909,44.17190314,44.3995191909
2020-05-23T00:00:00Z,44.3602393561,44.3968960094,44.2552610823,44.2552610823
2020-05-23T01:00:00Z,44.2491798996,44.3397583052,44.2313521892,44.3397583052
2020-05-23T02:00:00Z,44.355295238,44.5069677439,44.2752085296,44.2752085296
2020-05-23T03:00:00Z,44.3166757639,44.3983323546,44.3119691935,44.3963525118
2020-05-23T04:00:00Z,44.2665286018,44.4243119544,44.2454517366,44.303555457
2020-05-23T05:00:00Z,44.2349343385,44.2739825458,44.1601706339,44.230547219
2020-05-23T06:00:00Z,44.2338688536,44.2435885389,44.1484700013,44.2060101122
2020-05-23T07:00:00Z,44.2265742149,44.284236223,44.1427649956,44.2089502158
2020-05-23T08:00:00Z,44.083340428,44.2051405474,44.0603616459,44.2051405474
2020-05-23T09:00:00Z,44.0223464303,44.0910245493,44.0059465322,44.0490615779
2020-05-23T10:00:00Z,43.7525247762,43.9366905794,43.7131159735,43.9366905794
2020-05-23T11:00:00Z,43.9861492254,44.0008145737,43.7547562538,43.7547562538
2020-05-23T12:00:00Z,43.8117997683,43.9756579154,43.7270216875,43.947892155
2020-05-23T13:00:00Z,43.7631341348,43.8274817189,43.748410838,43.7898741088
2020-05-23T14:00:00Z,44.1111495598,44.1111495598,43.7240987213,43.7240987213
2020-05-23T15:00:00Z,44.0607191021,44.1071102348,43.9992233151,44.1071102348
2020-05-23T16:00:00Z,43.75143019,44.0955153068,43.7188427918,44.0955153068
2020-05-23T17:00:00Z,44.0031595727,44.0031595727,43.7658092428,43.7658092428
2020-05-23T18:00:00Z,44.0263525442,44.0821622582,43.9918100731,44.0570066981
2020-05-23T19:00:00Z,44.0600424547,44.0639078799,43.9950093243,44.0391866605
2020-05-23T20:00:00Z,44.1224203403,44.1224203403,44.0502751697,44.0616739456
2020-05-23T21:00:00Z,44.0807122958,44.1079120229,44.0409254998,44.0759212801
2020-05-23T22:00:00Z,44.1394007864,44.1798982986,44.080482733,44.080482733
2020-05-23T23:00:00Z,44.0437431597,44.2159061126,44.0361830611,44.1446842051
2020-05-24T00:00:00Z,43.9599278213,44.0243784845,43.8782947525,44.0243784845
2020-05-24T01:00:00Z,44.1280285063,44.1629316583,43.9532147461,43.9532147461
2020-05-24T02:00:00Z,44.3098066597,44.3464300794,44.1236399618,44.1236399618
2020-05-24T03:00:00Z,44.2125661395,44.2934091442,44.1781965453,44.2934091442
2020-05-24T04:00:00Z,44.2016809662,44.2901511429,44.1879808844,44.2056716111
2020-05-24T05:00:00Z,44.2373313693,44.2734521532,44.1657847475,44.1815291972
2020-05-24T06:00:00Z,44.28531888,44.3112262596,44.2232628314,44.2232628314
2020-05-24T07:00:00Z,44.2262837752,44.3386329978,44.2215227323,44.2981795742
2020-05-24T08:00:00Z,44.3257131838,44.3278996495,44.1954127982,44.1997529842
2020-05-24T09:00:00Z,44.2337899528,44.3487006625,44.2337899528,44.2777393978
2020-05-24T10:00:00Z,44.2568719896,44.321318377,44.240780433,44.2421736482
2020-05-24T11:00:00Z,43.9022270044,44.2433316081,43.8609250546,44.2433316081
2020-05-24T12:00:00Z,43.8129702977,43.9592242225,43.7953009728,43.9592242225
2020-05-24T13:00:00Z,43.643263219,43.8679562196,43.643263219,43.8309340586
2020-05-24T14:00:00Z,43.3416059631,43.6406298104,43.2824113611,43.6406298104
2020-05-24T15:00:00Z,43.3793673327,43.4013671409,43.2572923247,43.3528529282
2020-05-24T16:00:00Z,43.082879272,43.3697680646,42.9330245812,43.3697680646
2020-05-24T17:00:00Z,42.9391990558,43.1535158104,42.9360944862,43.1391409717
2020-05-24T18:00:00Z,42.9708066031,42.9708066031,42.8500056178,42.9290654352
2020-05-24T19:00:00Z,43.1586558046,43.1586558046,42.9008202466,42.9501594679
2020-05-24T20:00:00Z,43.1485966168,43.2161995765,43.0291198108,43.1805714292
2020-05-24T21:00:00Z,43.2634677015,43.2869370796,43.175194417,43.1964017542
2020-05-24T22:00:00Z,43.1213356445,43.2354604976,43.0076900654,43.2354604976
2020-05-24T23:00:00Z,42.4875677694,43.1690018302,42.4749864056,43.1597661362
2020-05-25T00:00:00Z,42.4681721385,42.5379158967,42.0990769978,42.3561764046
2020-05-25T01:00:00Z,42.5607924104,42.5607924104,42.3896732726,42.4759428396
2020-05-25T02:00:00Z,42.5608103609,42.5781165113,42.5158398312,42.5168072396
2020-05-25T03:00:00Z,42.4751436426,42.5890866431,42.3501736494,42.5890866431
2020-05-25T04:00:00Z,42.5799952401,42.6607728645,42.4705184204,42.4705184204
2020-05-25T05:00:00Z,42.4837279845,42.6175088255,42.4816769009,42.6175088255
2020-05-25T06:00:00Z,42.5981830137,42.6310242544,42.4395481818,42.5306720174
2020-05-25T07:00:00Z,42.8184953514,42.8550751193,42.5464863692,42.5574411217
2020-05-25T08:00:00Z,42.786184409,42.8447384922,42.7713944341,42.8418768007
2020-05-25T09:00:00Z,42.5865065434,42.9850428499,42.5865065434,42.7761095485
2020-05-25T10:00:00Z,42.6340508076,42.7449894935,42.5650927921,42.5650927921
2020-05-25T11:00:00Z,42.5443942919,42.6094405074,42.481817341,42.5953472273
2020-05-25T12:00:00Z,43.0727558998,43.1026972142,42.5233987051,42.5233987051
2020-05-25T13:00:00Z,42.9138610329,43.0319830702,42.9052931972,43.0260292738
2020-05-25T14:00:00Z,43.1459376234,43.1581394497,43.003523397,43.003523397
2020-05-25T15:00:00Z,42.9545370399,43.0756110046,42.9545370399,43.0756110046
2020-05-25T16:00:00Z,43.1758242763,43.2435274017,42.9137367294,42.9743933972
2020-05-25T17:00:00Z,43.2053977353,43.2494232411,43.1271486582,43.1663434042
2020-05-25T18:00:00Z,43.0450095525,43.1991809333,42.9937271043,43.1991809333
2020-05-25T19:00:00Z,43.240959078,43.240959078,42.8894011262,43.0774339745
2020-05-25T20:00:00Z,43.3820492014,43.3820492014,43.2811586059,43.2811586059
2020-05-25T21:00:00Z,43.2350509875,43.4387578576,43.2266866567,43.4214271368
2020-05-25T22:00:00Z,43.0099483541,43.241465003,42.9951336654,43.2121984973
2020-05-25T23:00:00Z,42.935484361,43.0727270679,42.935484361,42.9996962497
2020-05-26T00:00:00Z,42.7057765893,42.9798146863,42.6748820924,42.9235941696
2020-05-26T01:00:00Z,42.8786545981,42.8786545981,42.6817715312,42.6817715312
2020-05-26T02:00:00Z,42.9449362919,42.9449362919,42.8581193753,42.9207316082
2020-05-26T03:00:00Z,42.9508390977,42.9838412082,42.9256072926,42.9383585995
2020-05-26T04:00:00Z,42.891807338,42.9584686972,42.7890987584,42.9584686972
2020-05-26T05:00:00Z,42.8272222145,42.873147595,42.7823153699,42.8709672183
2020-05-26T06:00:00Z,42.6353208326,42.8455859875,42.6121249516,42.8455859875
2020-05-26T07:00:00Z,42.5564270513,42.7275984381,42.5564270513,42.6432379005
2020-05-26T08:00:00Z,42.8143369345,42.8594495392,42.5775288656,42.5922870091
2020-05-26T09:00:00Z,42.7990423238,42.877308449,42.7418897879,42.877308449
2020-05-26T10:00:00Z,42.5423477293,42.8739586027,42.5423477293,42.8152791703
2020-05-26T11:00:00Z,42.5631517742,42.5810600799,42.5218983399,42.5629205694
2020-05-26T12:00:00Z,42.51589951,42.5761870414,42.4155278638,42.5761870414
2020-05-26T13:00:00Z,42.2961141154,42.4962067292,42.251692107,42.4962067292
2020-05-26T14:00:00Z,42.4101130352,42.4383692805,42.293307755,42.293307755
2020-05-26T15:00:00Z,42.2328918214,42.4048654726,42.1674826316,42.3843119082
2020-05-26T16:00:00Z,42.3982049402,42.3982049402,42.1207935889,42.1207935889
2020-05-26T17:00:00Z,42.6006407942,42.6006407942,42.3637118692,42.3733075747
2020-05-26T18:00:00Z,42.6024770955,42.6131184413,42.5583326396,42.5660413715
2020-05-26T19:00:00Z,42.326076107,42.5840129696,42.326076107,42.5840129696
2020-05-26T20:00:00Z,42.5055257207,42.5055257207,42.3381850295,42.3422777086
2020-05-26T21:00:00Z,42.3186266446,42.5278651349,42.3186266446,42.4789984934
2020-05-26T22:00:00Z,42.4381988271,42.4857337899,42.3085468112,42.3085468112
